src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
236.9.250.215,242.151.243.36,2231,5690,UDP,6861,875,1117,44847,40116,28,26,0.6,21,0.11,0,Normal,Germany,China,0.536,1703,0
180.247.64.56,194.147.103.199,28550,1089,UDP,3265,388,1209,27905,16214,45,12,0.74,26,0.29,0,Normal,USA,Germany,0.998,1704,0
255.52.223.141,206.149.250.78,61173,3710,TCP,643,734,1312,49392,47004,49,17,0.29,17,0.99,0,Normal,India,Germany,0.748,1705,0
82.241.47.234,166.198.58.24,58344,7966,ICMP,8979,782,985,39572,7771,28,19,0.82,5,0.46,0,Normal,Russia,Russia,0.329,1706,0
74.136.114.131,10.118.177.132,12906,1986,TCP,9028,207,157,17826,30514,14,25,0.86,10,0.77,0,Normal,Russia,UK,0.607,1707,0
46.163.34.82,239.192.132.180,6478,610,TCP,539,933,479,27683,36915,39,22,0.05,29,0.86,0,Normal,UK,Russia,0.804,1708,0
5.202.229.209,60.184.179.156,15253,6513,ICMP,7229,583,1285,24369,16051,9,29,0.99,47,0.22,0,Normal,Russia,USA,0.947,1709,0
54.173.123.140,49.150.105.128,8467,5176,UDP,2375,81,1409,15825,6723,29,14,0.31,33,0.8,0,Normal,India,USA,0.179,1710,0
99.59.233.97,67.41.174.236,16167,1620,UDP,8006,288,301,20401,40252,2,1,0.76,36,0.95,0,Normal,India,India,0.723,1711,0
61.125.143.106,54.80.158.187,59812,7448,UDP,1530,93,1109,26684,11059,40,14,0.17,10,0.2,1,Normal,China,China,0.267,1712,1
109.245.179.191,41.145.217.118,27550,1701,ICMP,2439,724,688,11699,33474,39,20,0.66,7,0.91,0,Normal,Germany,UK,0.932,1713,0
90.182.72.27,172.152.189.242,36535,4347,UDP,1086,402,477,27524,25840,45,29,0.1,28,0.61,0,Normal,USA,India,0.259,1714,0
150.71.225.81,94.193.98.182,3029,2096,UDP,397,382,1309,39126,30200,34,18,0.24,47,0.46,1,DDoS,UK,USA,0.825,1715,0
245.27.200.150,118.241.100.237,31115,7695,TCP,3316,619,183,33042,20522,23,28,0.48,14,0.04,0,Normal,Russia,India,0.94,1716,0
204.195.140.61,169.24.151.76,5231,3325,TCP,8900,229,997,8721,5965,35,21,0.13,13,0.77,0,Normal,Germany,China,0.2,1717,0
243.41.34.18,244.54.102.51,2328,2598,TCP,2593,807,224,16668,35888,24,11,0.05,18,0.38,0,Ransomware,India,UK,0.927,1718,0
75.140.56.50,189.234.184.99,40161,7626,UDP,2687,284,120,44791,31776,1,9,0.01,15,0.32,0,DDoS,Germany,USA,0.49,1719,0
145.176.4.76,18.86.177.225,13009,2741,TCP,2623,607,1300,35684,41625,9,21,0.92,35,0.3,0,Normal,China,USA,0.222,1720,0
139.74.120.203,118.141.246.137,59922,3595,ICMP,4521,322,532,22861,26094,24,18,0.3,44,0.15,0,Normal,India,USA,0.956,1721,0
65.22.69.232,93.148.150.195,65111,4537,UDP,8107,912,962,10325,28844,45,6,0.33,35,0.83,0,Normal,China,China,0.739,1722,0
44.134.49.1,56.223.193.9,31253,650,UDP,2452,664,793,17902,14680,17,3,0.31,27,0.11,1,Normal,UK,Germany,0.5,1723,0
55.152.19.43,164.236.143.59,4969,2268,TCP,1724,17,187,14311,46077,10,22,0.57,48,0.43,1,Normal,India,India,0.406,1724,0
219.8.51.91,80.167.221.103,18223,7500,UDP,5952,419,399,48833,7773,37,22,0.56,39,0.87,0,Normal,Russia,Russia,0.67,1725,0
124.231.235.56,143.68.254.66,59000,6108,TCP,1248,337,1205,17715,4355,17,18,0.69,13,0.43,0,DDoS,USA,India,0.162,1726,0
73.115.237.234,145.111.166.238,51765,6918,TCP,9097,669,1181,12389,34963,1,16,0.08,28,0.09,0,Normal,Germany,China,0.511,1727,0
99.120.189.123,163.62.194.177,30778,676,UDP,2119,282,241,49148,27010,19,8,0.1,49,0.39,1,Normal,UK,China,0.538,1728,0
221.213.179.244,23.184.103.86,7342,3155,TCP,8698,284,57,27966,19420,16,18,0.73,1,0.18,0,Normal,USA,UK,0.738,1729,0
243.184.196.51,150.156.196.108,46721,7183,TCP,5529,843,88,19949,49143,1,29,0.53,16,0.25,0,Normal,Russia,China,0.511,1730,0
114.237.117.149,255.172.53.122,64110,6750,ICMP,8832,544,203,18884,18431,15,19,0.83,9,0.62,0,Normal,China,USA,0.687,1731,0
240.220.161.218,139.3.5.174,46704,1927,ICMP,7991,716,1425,29418,20573,31,16,0.39,26,0.09,1,Normal,USA,China,0.795,1732,0
93.19.145.137,184.35.131.41,26454,7808,ICMP,9647,130,241,19478,14996,4,13,0.73,20,0.57,1,Normal,Russia,Germany,0.467,1733,0
87.58.15.11,61.29.35.149,27698,2976,ICMP,7444,905,1454,16586,14218,38,8,0.8,13,0.13,0,Normal,Russia,India,0.603,1734,0
188.116.158.154,178.240.139.191,4722,6955,UDP,9123,574,237,36091,21858,49,16,0.18,4,0.29,0,Botnet,UK,Germany,0.948,1735,0
117.52.35.17,179.178.117.37,44414,6438,ICMP,3901,63,508,5230,48265,14,12,0.41,31,0.32,0,Normal,USA,China,0.964,1736,0
250.13.103.140,1.26.250.25,21548,6059,UDP,4710,615,1312,35687,20097,14,27,0.38,36,0.27,0,Ransomware,USA,Russia,0.198,1737,0
250.213.134.173,168.244.209.47,21346,6877,UDP,8148,413,336,45228,42752,40,20,0.14,39,0.95,0,Normal,China,Russia,0.202,1738,0
170.94.154.65,128.171.175.38,1164,5841,UDP,9177,854,951,20909,25884,4,7,0.1,1,0.07,0,Normal,Russia,USA,0.506,1739,0
151.2.142.175,223.95.216.122,53707,2378,TCP,3871,763,638,15462,1787,37,21,0.14,39,0.31,0,Normal,China,Russia,0.615,1740,0
96.77.105.211,114.233.237.33,43467,4638,ICMP,6630,808,816,43726,18756,22,8,0.47,29,0.65,0,Normal,USA,USA,0.551,1741,0
81.199.151.144,32.124.132.176,34394,2447,UDP,3991,130,756,18027,1704,48,25,0.86,37,0.31,0,Normal,USA,Russia,0.744,1742,1
142.44.192.17,27.63.173.225,23203,6661,ICMP,1427,737,158,37488,943,41,20,0.2,18,0.11,0,DDoS,UK,India,0.664,1743,0
165.50.3.181,174.84.75.50,61644,5413,TCP,4014,344,1117,8158,20938,37,20,0.48,46,0.69,0,Botnet,India,UK,0.993,1744,0
75.228.74.41,250.217.113.80,40150,3785,ICMP,4264,833,193,25328,45760,44,26,0.86,37,0.48,0,Normal,Germany,UK,0.279,1745,0
222.195.186.54,118.72.141.185,38755,674,TCP,4101,646,719,32791,11544,7,6,0.51,20,0.21,0,Normal,India,Russia,0.712,1746,0
184.17.64.148,245.46.91.62,15678,1194,TCP,2100,452,657,2103,22823,24,24,0.46,3,0.06,0,Normal,India,UK,0.409,1747,0
37.71.132.58,128.121.243.33,57747,7978,TCP,3604,535,521,23070,14908,1,4,0.09,45,0.08,0,Normal,India,UK,0.657,1748,0
152.191.29.251,99.182.189.57,46205,6978,TCP,8704,104,697,44085,34236,10,14,0.01,32,0.86,0,Normal,China,China,0.88,1749,0
249.191.196.155,246.169.136.89,49582,3911,TCP,5794,755,799,8314,37666,46,24,0.29,11,0.03,0,Normal,Russia,Germany,0.343,1750,0
114.110.204.75,173.127.57.196,12936,7061,UDP,535,774,1195,40394,48439,16,13,0.25,33,0.91,0,Normal,China,Germany,0.622,1751,0
120.143.4.170,108.224.221.178,10975,6237,TCP,1821,417,1242,39806,35365,2,8,0.28,36,0.01,0,Normal,Germany,India,0.36,1752,0
30.213.227.21,61.92.221.16,55345,889,UDP,9468,667,722,46821,11015,12,19,0.32,15,0.57,0,Normal,USA,India,0.916,1753,0
190.221.199.117,136.128.173.34,5470,2753,TCP,3911,976,649,44062,28878,44,10,0.73,2,0.57,1,Normal,Germany,India,0.694,1754,0
128.144.24.183,5.228.214.80,21667,1752,TCP,1974,306,1466,23905,47827,15,29,0.92,7,0.86,1,Normal,USA,Germany,0.921,1755,0
70.5.243.247,241.249.3.166,30142,5194,ICMP,139,279,1151,5326,45810,29,16,0.7,31,0.1,0,Normal,Germany,Russia,0.607,1756,0
40.240.179.198,220.117.70.64,62610,8068,UDP,1024,537,1361,2142,7429,6,6,0.52,31,0.86,0,Normal,India,USA,0.571,1757,0
59.95.163.129,219.193.92.25,19930,1188,TCP,3594,231,1364,19772,25921,16,23,0.45,33,0.62,0,Normal,India,India,0.134,1758,0
50.154.88.106,255.20.199.30,8800,5322,TCP,8750,848,653,18993,723,32,16,0.84,33,0.28,0,Normal,China,Russia,0.394,1759,0
154.82.70.64,216.243.229.153,26082,991,UDP,3423,228,1022,48442,19099,29,25,0.78,20,0.65,0,Normal,China,Russia,0.445,1760,0
19.8.65.58,48.219.51.239,22789,1795,UDP,597,336,696,44312,28620,1,11,0.06,22,0.68,0,Normal,China,India,0.172,1761,0
129.209.163.229,119.109.151.37,39761,4897,UDP,5062,942,946,2727,28430,1,15,0.14,45,0.9,0,Normal,China,Germany,0.183,1762,0
21.89.90.59,154.49.241.121,61711,2324,ICMP,5232,203,1153,38240,40578,19,24,0.05,25,0.16,0,Normal,India,USA,0.791,1763,0
92.67.231.58,33.223.66.228,3297,7994,ICMP,4291,66,765,43800,24640,33,14,0.89,42,0.72,0,Ransomware,UK,Russia,0.607,1764,0
41.23.99.76,132.77.129.124,47549,1471,ICMP,9825,800,309,25819,41402,43,17,0.32,26,0.37,0,Normal,USA,Germany,0.192,1765,0
57.119.202.100,202.55.192.166,48756,204,TCP,9827,844,402,37563,6029,48,23,0.53,30,0.19,0,Normal,India,UK,0.304,1766,0
92.133.38.65,185.202.181.130,62452,7357,TCP,516,942,173,4181,11859,33,13,0.77,32,0.89,0,Normal,China,China,0.413,1767,0
1.155.149.75,70.12.72.150,59357,1867,ICMP,2444,978,1251,33000,43073,19,5,1,44,0.61,0,DoS,Germany,China,0.444,1768,1
108.140.224.182,254.75.215.7,44880,5581,TCP,4084,472,920,34877,33890,5,13,0.7,4,0,0,SQL Injection,USA,China,0.425,1769,0
144.75.70.208,16.58.78.204,13241,2930,UDP,3545,661,197,42455,40851,25,9,0.78,1,0.33,0,Normal,Germany,UK,0.802,1770,0
230.96.51.38,90.216.67.70,26179,3323,ICMP,9308,262,1210,36603,1617,13,11,0.34,27,0.37,0,Normal,China,Germany,0.471,1771,0
241.249.40.40,11.105.22.222,19859,2586,TCP,3900,997,573,19191,30954,37,9,0.94,37,0.21,1,DDoS,Russia,UK,0.707,1772,0
76.139.47.118,235.41.151.205,21208,326,TCP,888,19,335,36467,15664,6,3,0.62,20,0.31,0,DDoS,UK,Russia,0.15,1773,0
190.84.28.170,80.198.177.153,52751,2372,TCP,4752,749,824,21433,12909,37,24,0.98,37,0.13,0,Normal,China,UK,0.728,1774,0
178.191.52.56,33.66.243.30,58239,2963,UDP,5280,450,1007,30691,3916,20,15,0.65,34,0.86,0,Normal,Russia,China,0.76,1775,0
8.24.38.247,145.218.157.177,59506,737,TCP,3028,601,56,46603,27319,1,2,0.4,2,0.6,0,Normal,USA,China,0.9,1776,1
192.79.227.242,127.69.5.57,49517,2483,TCP,2301,180,917,27112,14810,36,19,0.65,13,0.13,1,Normal,China,China,0.551,1777,1
169.102.184.235,51.24.110.135,37588,6405,TCP,4533,529,679,4331,1914,41,13,0.82,32,0.34,1,Normal,China,Germany,0.256,1778,0
144.43.222.215,137.71.11.188,61735,5118,ICMP,2906,284,454,14966,32125,17,3,0.82,30,0.2,0,Normal,Germany,UK,0.479,1779,0
57.20.48.94,227.221.166.54,48952,3478,UDP,399,227,657,39996,7448,30,5,0.73,43,0.7,0,Normal,Germany,China,0.364,1780,0
232.116.41.111,251.77.38.255,33543,2032,UDP,559,171,1456,47077,47279,38,5,0.37,19,0.83,0,Normal,Germany,India,0.932,1781,0
153.92.77.200,221.194.151.165,33910,6030,TCP,9042,811,189,32977,15083,49,27,0.33,12,0.15,0,DoS,Germany,India,0.677,1782,0
157.148.155.191,33.177.251.70,31905,2876,UDP,239,664,1076,32313,5199,5,1,0.2,11,0.93,0,Normal,China,USA,0.188,1783,0
99.28.177.83,74.239.63.202,4921,6491,ICMP,7463,908,1487,30294,11372,42,29,0.38,47,0.91,0,Normal,USA,USA,0.399,1784,1
17.200.230.99,251.1.116.5,14131,4743,TCP,3822,149,1223,39041,23283,49,1,0.32,44,0.52,0,Normal,USA,India,0.307,1785,0
63.233.200.69,99.205.202.16,25006,5011,ICMP,2535,220,734,44703,25676,47,4,0.88,34,0.74,0,Normal,UK,USA,0.319,1786,0
250.223.9.248,156.243.4.149,47703,5547,ICMP,4791,328,109,33846,23410,29,12,0.05,37,0.16,0,Normal,UK,USA,0.241,1787,1
235.175.38.141,124.168.196.96,19624,3598,ICMP,5406,937,1419,14821,3040,15,11,0.2,36,0.1,1,SQL Injection,China,USA,0.571,1788,0
25.223.62.21,145.236.71.208,51051,3593,UDP,8434,617,356,38577,40523,16,8,0.44,31,0.06,0,Normal,China,India,0.365,1789,0
244.71.126.160,156.55.9.210,33744,156,ICMP,3758,92,647,13034,48632,24,19,0.99,3,0.74,0,Normal,USA,USA,0.162,1790,0
234.199.228.217,18.5.78.35,48316,4623,TCP,7059,290,1113,47169,12006,47,24,0.36,39,0.89,0,Normal,USA,India,0.552,1791,0
97.60.144.244,9.75.49.129,2702,1106,TCP,857,462,292,46994,23067,36,27,0.52,28,0.5,0,Ransomware,China,Russia,0.883,1792,0
178.51.250.166,113.36.232.37,48947,615,UDP,595,467,503,34318,38844,1,18,0.45,1,0.61,0,Normal,Russia,Russia,0.834,1793,0
188.61.33.100,118.56.177.207,47347,8037,ICMP,1860,78,1211,40901,26078,49,20,0.44,24,0.37,0,Normal,China,Russia,0.325,1794,0
185.209.111.84,42.226.18.122,14848,1791,TCP,6264,897,511,3410,19830,36,17,0.32,43,0.19,0,Normal,China,USA,0.589,1795,0
24.92.13.247,69.164.20.203,48427,1307,UDP,7795,724,1262,46441,2130,6,20,0.91,16,0.45,0,Normal,Russia,USA,0.58,1796,0
87.34.240.74,77.187.198.97,4792,7688,ICMP,1135,628,1051,17877,26859,19,16,0.48,15,0.48,0,Normal,Germany,Russia,0.168,1797,0
208.54.250.230,17.129.24.135,1629,535,TCP,5818,140,1074,2495,44107,17,22,0.08,31,0.08,0,Normal,India,India,0.194,1798,0
134.118.138.166,68.110.88.134,17852,7451,UDP,4794,743,949,41062,47006,30,26,0.95,30,0.61,0,DDoS,India,Russia,0.915,1799,0
197.58.42.65,221.127.41.189,49928,276,UDP,2034,327,1206,6761,18055,10,26,0.39,18,0.31,0,Normal,China,Germany,0.134,1800,0
205.133.42.103,17.168.92.253,61531,3250,TCP,3435,492,607,8551,20874,22,10,0.27,8,0.33,0,Normal,Germany,Russia,0.584,1801,0
58.118.142.240,218.214.122.249,34428,2505,UDP,5267,654,940,17954,12555,12,20,0.96,20,0.12,0,Normal,UK,UK,0.384,1802,0
25.138.94.77,6.94.196.245,51049,4781,UDP,1219,759,1183,4263,43872,35,27,0.84,39,0.22,0,Normal,China,Germany,0.604,1803,0
113.3.11.95,147.175.163.118,24836,1729,TCP,2837,455,930,25829,3780,36,29,0.96,22,0.7,0,Normal,Russia,UK,0.982,1804,0
128.245.84.252,74.17.5.191,34274,3959,TCP,1729,788,837,26141,31488,45,21,0.25,33,0.02,1,Botnet,UK,UK,0.265,1805,0
254.108.24.185,133.252.57.118,51292,5278,TCP,7297,427,1091,21280,23101,13,25,0.97,19,0.53,0,Normal,UK,China,0.128,1806,0
230.100.54.98,63.145.200.140,14330,6531,UDP,2061,34,713,33821,17880,19,2,0.64,30,0.43,0,Normal,Russia,India,0.141,1807,0
3.213.160.46,12.108.171.196,22422,7864,TCP,7471,641,1401,27265,36843,48,27,0.52,39,0.48,0,SQL Injection,India,China,0.664,1808,0
79.117.109.198,234.185.31.112,35714,1035,UDP,2265,703,531,27203,18444,46,23,0.01,45,0.99,0,Ransomware,China,USA,0.118,1809,1
96.200.182.71,111.179.153.190,44811,389,TCP,1257,83,1495,24633,44550,37,27,0.24,15,0.03,0,Normal,Russia,China,0.937,1810,0
209.83.133.9,235.186.60.200,28031,4548,TCP,6306,923,767,26314,6721,13,26,0.57,23,0.52,0,Normal,USA,UK,0.966,1811,0
156.194.7.205,66.37.69.47,42985,5790,UDP,7535,45,373,39735,47839,10,13,0.49,13,0.32,1,Normal,India,China,0.999,1812,0
67.245.206.57,47.224.106.16,36027,3161,TCP,5864,366,165,15673,38853,5,25,0.68,11,0.4,0,Normal,China,Germany,0.579,1813,0
26.174.176.48,112.131.124.186,58139,3244,TCP,3839,282,1110,1063,37877,9,3,0.43,21,0.2,0,Normal,USA,India,0.12,1814,0
150.43.115.60,117.68.246.187,23962,6848,TCP,7057,735,597,5670,13403,42,23,0.32,39,0.17,0,Normal,Germany,Germany,0.657,1815,0
12.76.32.150,215.154.140.199,31021,5619,TCP,5341,815,609,34900,33064,7,18,0.52,6,0.83,1,Normal,Germany,Russia,0.936,1816,0
208.174.239.11,69.216.22.101,59413,1176,ICMP,666,527,1220,17540,25774,1,3,0.32,38,0.06,0,Normal,China,India,0.733,1817,0
70.15.115.205,132.70.166.6,20334,6131,UDP,2006,447,218,20505,7480,40,16,0.27,5,0.21,0,Normal,Germany,Russia,0.319,1818,0
11.88.155.97,246.67.66.57,64152,1202,TCP,490,711,853,12799,34250,39,25,0.91,22,0.58,0,Normal,Germany,UK,0.79,1819,0
189.174.112.62,196.153.136.226,16710,557,UDP,3328,26,1163,28456,21722,30,10,0.91,17,0.91,1,DDoS,Russia,UK,0.814,1820,0
189.91.234.251,71.142.178.203,58296,4555,UDP,5672,645,396,18090,38224,45,23,0.32,46,0.52,0,Normal,Russia,UK,0.434,1821,0
164.126.231.105,111.237.209.3,44152,6390,UDP,4617,196,416,19484,21769,48,3,0.25,37,0.53,0,SQL Injection,UK,UK,0.528,1822,0
48.25.176.89,102.240.118.101,51031,6638,TCP,7839,851,748,30188,43031,49,28,0.18,43,0.82,0,DoS,UK,India,0.677,1823,0
54.112.94.192,210.142.198.104,42357,2044,UDP,5157,52,955,14111,4648,49,13,0.88,5,0.87,0,DoS,China,Russia,0.96,1824,0
167.96.22.18,177.208.88.43,16022,1188,ICMP,1691,791,1053,31971,37883,18,18,0.68,33,0.05,0,Normal,USA,India,0.952,1825,0
50.228.61.90,95.178.136.238,46619,2806,TCP,1994,178,685,38293,8890,49,28,0.91,19,0,0,Normal,UK,Germany,0.519,1826,0
49.76.210.237,185.1.147.202,38003,4545,ICMP,3569,162,1356,17891,41945,3,5,0.31,39,0.09,0,Normal,India,Germany,0.534,1827,0
137.62.168.241,37.213.212.92,5621,5206,UDP,8156,441,1399,33084,31619,24,4,0.94,49,0.04,0,DDoS,Russia,USA,0.341,1828,0
79.255.23.32,162.199.219.84,11810,1778,UDP,206,43,1109,7382,43908,32,18,0.28,31,0.54,1,Normal,Germany,China,0.687,1829,0
65.158.76.88,180.4.159.135,61760,6276,UDP,6955,186,1201,44274,16727,9,20,0.9,48,0.97,1,Normal,USA,Russia,0.529,1830,0
7.208.255.107,170.233.121.174,15545,1235,TCP,9534,348,795,6069,27189,18,5,0.72,17,0.21,0,Normal,Russia,India,0.471,1831,0
142.89.52.11,179.91.189.199,17004,2383,TCP,1707,349,867,29472,1215,4,29,0.16,46,0.97,0,Botnet,Germany,USA,0.517,1832,0
36.7.148.198,239.185.6.230,25206,3213,UDP,7886,343,823,29443,15096,41,13,0.84,40,0.13,0,Normal,USA,USA,0.672,1833,0
44.103.123.68,51.35.124.225,24904,5478,ICMP,2762,845,206,35063,26400,25,5,0.76,10,0.5,0,Normal,USA,China,0.9,1834,0
149.99.21.243,135.214.123.180,63158,7668,UDP,4729,622,1317,12952,18904,17,29,0.41,3,0.26,0,DDoS,China,Russia,0.868,1835,0
165.128.157.32,35.159.42.63,8993,6494,ICMP,1956,840,861,32204,30968,12,18,0.29,1,0.52,0,Normal,Germany,UK,0.45,1836,1
136.147.238.62,170.97.89.226,52600,5390,TCP,7798,647,1490,6719,28619,7,13,0.35,38,0.07,0,Normal,USA,China,0.169,1837,0
223.204.204.70,76.57.106.66,10111,820,TCP,2169,759,1271,8489,30564,12,7,0.58,46,0.81,0,Botnet,India,Germany,0.691,1838,1
95.248.143.11,94.114.217.105,45810,123,UDP,5736,161,663,45618,29095,6,26,0.5,19,0.38,1,Normal,UK,China,0.438,1839,0
188.16.109.45,115.148.38.207,7169,7119,UDP,4277,398,977,11626,28962,8,2,1,9,0.17,0,Normal,India,India,0.753,1840,0
47.158.128.91,225.24.247.104,36542,6648,UDP,8418,533,582,39401,40964,40,24,0.94,26,0.42,0,Normal,UK,Russia,0.309,1841,0
188.185.160.31,26.105.23.43,9647,2938,UDP,8860,466,123,10064,11851,33,9,0.19,8,0.96,1,Normal,Germany,UK,0.566,1842,0
54.81.153.166,41.201.95.113,39872,3732,TCP,4235,230,816,32149,18545,4,23,0.56,12,0.58,0,Normal,China,UK,0.421,1843,0
50.129.210.201,246.228.162.209,18035,2450,TCP,6666,47,228,5841,33527,31,29,0.18,6,0.81,0,Normal,USA,China,0.991,1844,0
10.201.211.125,42.225.88.180,19182,7574,UDP,7349,928,908,24371,36982,10,8,0.08,7,0.11,0,Normal,Germany,China,0.751,1845,0
3.254.15.178,200.212.107.36,7012,3016,TCP,3225,713,501,17453,13630,22,14,0.86,40,0.59,0,Normal,USA,India,0.306,1846,0
177.57.22.63,246.183.156.151,52725,2995,TCP,1408,7,1323,2380,3111,23,14,0.93,45,0.01,0,Botnet,China,Germany,0.167,1847,0
9.42.63.162,33.247.197.53,55037,3645,UDP,5222,969,1202,33992,44989,9,4,0.4,27,0.3,0,Normal,USA,India,0.838,1848,0
192.47.5.105,113.37.245.33,3249,1902,ICMP,1617,860,500,34770,11052,35,13,0.08,42,0.57,0,DDoS,UK,China,0.619,1849,0
217.17.77.236,247.135.18.35,47297,137,ICMP,1426,516,752,24684,17683,27,11,0.63,31,0.2,0,Normal,UK,UK,0.466,1850,0
172.121.113.197,219.167.66.169,28403,3428,ICMP,2112,19,1119,25138,20775,9,21,0.4,7,0.3,0,Normal,Germany,USA,0.639,1851,0
36.2.219.155,172.229.84.87,13139,5849,UDP,3247,974,1394,19952,18462,2,17,0.49,19,0.45,0,DDoS,India,Russia,0.805,1852,0
79.36.118.248,253.233.148.113,64559,4108,ICMP,492,756,1295,46201,42078,41,2,0.69,12,0.61,0,Normal,Germany,UK,0.374,1853,0
40.112.151.187,39.43.142.228,38351,6698,TCP,7362,124,1260,33552,16843,27,5,0.08,7,0.19,0,Normal,USA,USA,0.502,1854,0
252.244.77.106,171.236.14.105,53370,1717,UDP,689,252,1417,33304,13678,28,11,0.07,37,0.06,0,Normal,UK,Germany,0.769,1855,0
183.172.167.143,247.156.167.114,33334,2923,UDP,6714,730,991,27493,9262,15,25,0.59,28,0.41,0,Normal,USA,Russia,0.987,1856,0
128.228.145.30,31.123.74.254,6179,4093,UDP,7505,277,1247,18237,6297,22,2,0.17,15,0.64,0,Normal,Germany,China,0.494,1857,0
43.189.230.189,20.213.15.14,22954,4478,ICMP,7837,14,990,7942,31497,37,5,0.97,18,0.8,0,Normal,China,UK,0.978,1858,0
110.197.239.162,66.135.79.176,49752,4464,ICMP,7314,141,964,6079,40106,37,16,0.82,30,0.52,0,Normal,USA,USA,0.148,1859,0
169.93.195.125,157.71.241.224,11547,2373,TCP,1707,898,1460,31485,22413,9,2,0.48,4,0.84,0,Botnet,Russia,USA,0.773,1860,0
11.29.2.58,15.102.80.1,20641,5410,UDP,8145,851,516,46240,11821,38,27,0.86,18,1,1,Normal,UK,India,0.402,1861,0
142.92.82.96,6.3.163.20,26747,7938,ICMP,9179,230,1149,36248,35184,16,5,0.48,49,0.56,0,Normal,Germany,India,0.689,1862,0
234.143.46.245,192.128.67.43,1131,1092,ICMP,6756,957,245,7849,3122,45,11,0.57,1,0.34,0,Normal,Germany,Russia,0.488,1863,1
243.47.183.254,94.186.176.66,46555,1466,TCP,3805,768,899,30169,44304,40,7,0.23,15,0.02,1,Normal,Germany,Germany,0.986,1864,0
68.96.180.43,188.54.223.196,29500,4951,ICMP,9120,61,187,9437,24804,22,1,0.68,45,0.4,1,Normal,Germany,India,0.543,1865,0
193.175.57.3,85.16.113.214,59418,7443,UDP,5552,770,707,48248,44174,8,18,1,5,0.38,0,Normal,China,India,0.117,1866,0
81.19.120.187,168.25.250.175,37846,1693,UDP,221,654,226,12485,40502,20,26,0.05,12,0.93,0,Normal,UK,China,0.164,1867,0
247.194.70.151,90.2.133.133,33570,1603,ICMP,1114,606,1217,46256,17586,6,3,0.98,10,0.56,0,Normal,India,China,0.725,1868,0
118.234.249.53,20.15.215.3,42667,4520,ICMP,2888,31,1121,13918,32252,14,19,0.67,31,0.34,0,Normal,China,Germany,0.377,1869,0
32.36.204.234,153.181.84.116,3914,2828,UDP,9913,243,1052,28319,15403,26,25,0.88,13,0.04,0,Normal,UK,USA,0.547,1870,0
30.85.241.37,123.227.184.234,43703,4398,ICMP,741,163,1105,18731,41720,46,7,0.76,33,0.45,0,DDoS,UK,China,0.226,1871,0
207.210.107.151,86.215.127.38,25729,4966,UDP,1204,256,871,43491,4966,28,23,0.59,31,0.14,0,Normal,UK,USA,0.342,1872,0
232.35.228.38,74.204.236.23,1165,5918,UDP,5037,608,665,47942,12981,1,10,0.2,42,0.89,0,SQL Injection,India,UK,0.69,1873,0
248.240.188.222,52.218.27.93,28801,4025,UDP,9459,695,863,35512,45086,37,17,0.84,18,0.74,0,Normal,India,Germany,0.465,1874,0
5.216.125.61,212.178.108.74,53995,3250,UDP,7969,289,1205,6126,13560,8,1,0.78,35,0.07,0,Ransomware,Russia,USA,0.106,1875,0
244.181.126.8,22.120.141.68,30693,3362,ICMP,6047,637,1364,7724,14616,41,4,0.86,41,0.47,0,DoS,Germany,Russia,0.219,1876,0
30.11.64.152,146.34.168.103,48329,6575,UDP,1323,675,66,2124,38874,21,23,0.95,44,0.1,0,Normal,USA,Russia,0.56,1877,0
44.193.25.44,181.69.30.20,24314,4765,ICMP,9041,588,648,12848,13621,13,28,0.48,26,0.85,1,Normal,China,Russia,0.332,1878,0
14.23.192.5,78.84.243.86,7987,3960,UDP,8553,631,1150,34039,5266,42,7,0.64,32,0.99,0,Normal,India,China,0.969,1879,0
52.225.167.80,61.144.7.20,19603,2811,TCP,7203,639,668,36092,42762,37,2,0.26,45,0.05,1,Normal,USA,China,0.65,1880,0
118.67.84.225,207.95.131.211,26107,1403,TCP,8212,401,388,21263,8671,12,27,0.15,34,0.42,0,Normal,USA,China,0.329,1881,0
165.214.221.155,56.159.59.16,29923,3012,ICMP,4914,102,1369,12541,39354,9,29,0.22,49,0.35,0,DDoS,China,USA,0.976,1882,0
181.108.128.45,201.102.122.42,27864,3131,ICMP,8588,927,962,43052,20010,10,17,0.53,31,0.49,1,Normal,China,USA,0.752,1883,0
243.191.55.107,187.82.47.103,36502,2892,ICMP,4425,15,468,30849,20894,3,9,0.23,15,0.91,0,Normal,Germany,USA,0.614,1884,0
214.251.207.70,86.43.73.45,11779,7332,UDP,4956,649,1207,34258,25575,19,15,0.88,42,0.03,0,Normal,India,China,0.452,1885,0
103.200.192.194,201.69.119.122,30868,6743,TCP,9149,721,202,33384,38418,43,23,0.21,15,0.51,0,Normal,India,India,0.13,1886,0
87.227.1.238,88.116.129.27,48081,1205,UDP,8953,555,392,44949,49681,35,13,0.05,31,0.4,0,DDoS,UK,UK,0.548,1887,0
181.150.32.131,15.2.91.143,12392,6175,UDP,5675,186,508,23264,38148,48,5,0.14,32,0.48,0,Normal,China,China,0.182,1888,0
